ID đơn hàng,Trạng thái đặt hàng,Checkout id,Thời Gian Đặt Hàng,Thời gian hoàn thành,Thời gian Click,Tên Shop,Shop id,Loại Shop,Item id,Tên Item,ID Model,Loại sản phẩm,Promotion id,L1 Danh mục toàn cầu,L2 Danh mục toàn cầu,L3 Danh mục toàn cầu,Giá(₫),Số lượng,Loại Hoa hồng,Đối tác chiến dịchr,Giá trị đơn hàng (₫),Số tiền hoàn trả (₫),Tỷ lệ sản phẩm hoa hồng Shope,Hoa hồng Shopee trên sản phẩm(₫),Tỷ lệ sản phẩm hoa hồng người bán,Hoa hồng Xtra trên sản phẩm(₫),Tổng hoa hồng sản phẩm(₫),Hoa hồng đơn hàng từ Shopee(₫),Hoa hồng đơn hàng từ Người bán(₫),Tổng hoa hồng đơn hàng(₫),Tên MNC đã liên kết,Mã hợp đồng MCN,Mức phí quản lý MCN,Phí quản lý MCN(₫),Mức hoa hồng tiếp thị liên kết theo thỏa thuận,Hoa hồng ròng tiếp thị liên kết(₫),Trạng thái sản phẩm liên kết,Ghi chú sản phẩm,Loại thuộc tính,Trạng thái người mua,Sub_id1,Sub_id2,Sub_id3,Sub_id4,Sub_id5,Kênh
2604161HMF3366,Hoàn thành,230053300264753,2026-04-16 22:41:40,2026-04-21 01:56:24,2026-04-14 02:13:11,Giày Dép Mai Nhung,137715281,Preferred(Non-CB),18510338380,Dép nữ Chữ H quai ngang cao cấp,242697003935,Normal Product,,Giày Dép Nữ,Xăng-đan và dép,Xăng-đan đế bằng,67000,1,XTRA Comm,,67000,,20.00%,13400,1.00%,670,14070,13400,670,14070,,0,0.00%,0,100.00%,14070,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Facebook
2604161HH3AET2,Hoàn thành,230053187269944,2026-04-16 22:39:48,2026-04-23 09:35:42,2026-04-16 19:11:43,Điện Tử Điện Lạnh Đình Tuấn,368864437,Preferred(Non-CB),29517257859,"Nạo ba via ống đồng , dùng cho máy khoan pin , nạo ống từ 6 đến 16mm",242003511901,Normal Product,,Nhà cửa & Đời sống,Dụng cụ & Thiết bị tiện ích,Dụng cụ,129399,1,XTRA Comm,,129399,,20.00%,20000,2.00%,2587.98,22587.98,20000,2587.98,22587.98,,0,0.00%,0,100.00%,22587.98,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,chanvayrenngan,,,,Facebook
2604161H9XCMGQ,Hoàn thành,230052947216169,2026-04-16 22:35:47,2026-04-23 21:33:23,2026-04-13 12:37:06,PhuongdubaiHN,142229202,Preferred(Non-CB),8218995947,[MUA 5 CHAI TẶNG HỘP ĐỂ MIX] CHUẨN AUTH Tinh dầu nước hoa DUBAI dạng lăn 4ml nhiều mùi đa dạng sang trọng,54322361663,Normal Product,,Sắc Đẹp,Nước hoa,,28000,3,Shopee Comm,,83000,,20.00%,16600,0.00%,0,16600,16600,0,16600,,0,0.00%,0,100.00%,16600,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Facebook
2604161GFMAWD1,Đã hủy,230052064251020,2026-04-16 22:21:05,--,2026-04-16 20:28:12,XƯỞNG MAY HỒNG LÂM,64843176,C2C(Non-CB),23171842022,Túi tote đeo vai vải bố học sinh phong cách ulzzang vịt uống trà sữa,139397944902,Normal Product,,Túi Ví Nữ,Túi tote,,34898,0,XTRA Comm,,0,29900,20.00%,0,3.50%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Đã hủy,Đơn hàng bị hủy bởi người bán.,Đơn hàng từ các Shop khác nhau,Đã tồn tại,vaykhongtaycochuv,,,,,Facebook
2604161GFMAWD1,Đã hủy,230052064251020,2026-04-16 22:21:05,--,2026-04-16 20:28:12,XƯỞNG MAY HỒNG LÂM,64843176,C2C(Non-CB),23171842022,Túi tote đeo vai vải bố học sinh phong cách ulzzang vịt uống trà sữa,147881122610,Normal Product,,Túi Ví Nữ,Túi tote,,34900,0,XTRA Comm,,0,29899,20.00%,0,3.50%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Đã hủy,Đơn hàng bị hủy bởi người bán.,Đơn hàng từ các Shop khác nhau,Đã tồn tại,vaykhongtaycochuv,,,,,Facebook
2604161GFMAWD1,Đã hủy,230052064251020,2026-04-16 22:21:05,--,2026-04-16 20:28:12,XƯỞNG MAY HỒNG LÂM,64843176,C2C(Non-CB),23171842022,Túi tote đeo vai vải bố học sinh phong cách ulzzang vịt uống trà sữa,149220136319,Normal Product,,Túi Ví Nữ,Túi tote,,34900,0,XTRA Comm,,0,29899,20.00%,0,3.50%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Đã hủy,Đơn hàng bị hủy bởi người bán.,Đơn hàng từ các Shop khác nhau,Đã tồn tại,vaykhongtaycochuv,,,,,Facebook
2604161FHCCPKF,Hoàn thành,230051050290700,2026-04-16 22:04:30,2026-04-23 13:24:07,2026-04-16 13:02:35,chinh_4495.vn,33947175,C2C(Non-CB),40212053721,Dép sandal chất Eva siêu nhẹ cho bé đi nước thoải mái kèm sticker (ảnh video thật),276009976029,Normal Product,,Thời trang trẻ em & trẻ sơ sinh,Giày bé gái,Dép quai hậu,86000,1,Shopee Comm,,77400,,0.00%,0,0.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,vaykhongtaycochuv,,,,,Facebook
2604161ETFVWCY,Hoàn thành,230050281217749,2026-04-16 21:51:21,2026-04-21 09:09:44,2026-04-16 21:11:17,SUN FASHIONNN,532559748,Shopee Mall(Non-CB),25519479898,"Quần jean ống rộng bigsize nam nữ 4 màu retro Suncbvn N9, mặc thoải mái, dễ phối đồ phong cách hàn quốc",226774073825,Normal Product,441548240662578_0_0,Thời Trang Nữ,Quần jeans,,209000,1,XTRA Comm,,152290,,20.00%,20000,7.50%,11421.75,31421.75,20000,11421.75,31421.75,,0,0.00%,0,100.00%,31421.75,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,vaykhongtaycochuv,,,,,Others
2604161ETFVWCY,Hoàn thành,230050281217749,2026-04-16 21:51:21,2026-04-21 09:09:44,2026-04-16 21:11:17,SUN FASHIONNN,532559748,Shopee Mall(Non-CB),43177420645,Thẻ Quà Tặng Giảm 10K Suncbvn Áp Dụng Cho Mọi Đơn Hàng Với Ưu Đãi Hấp Dẫn Giảm Ngay Cho Tất Cả Sản Phẩm Trong Shop,435330923650,Normal Product,441548240662578_0_0,Thời Trang Nam,Quần jean,,0,1,XTRA Comm,,0,,20.00%,0,7.50%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,vaykhongtaycochuv,,,,,Others
2604161ESEHR18,Hoàn thành,230050246248076,2026-04-16 21:50:51,2026-04-21 12:01:01,2026-04-16 21:49:27,Giày Dép Yến Phát,614529953,Preferred(Non-CB),21994878237,Sandal Đi Mưa Cho Bé - Dép Quai Hậu Ngang Siêu Nhẹ Êm Chân Cho Bé MS668,232223053129,Normal Product,,Thời trang trẻ em & trẻ sơ sinh,Giày bé gái,Dép quai hậu,56800,1,XTRA Comm,,46800,,0.00%,0,2.00%,936,936,0,936,936,,0,0.00%,0,100.00%,936,Hoàn thành,,Đơn hàng từ cùng một Shop,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Others
2604161E3MEC78,Hoàn thành,230049514229740,2026-04-16 21:38:35,2026-04-21 15:28:00,2026-04-16 19:39:11,Tóc Giả Linh Tit HN,64329202,Preferred(Non-CB),1054902056,[Bản mới 2026] Tóc giả Mái Thưa nửa trước tóc thật – kẹp che trán cao siêu tự nhiên không lộ viền[ Toc Gia Linh Tit],50540470532,Normal Product,,Phụ Kiện Thời Trang,Phụ kiện tóc,Tóc giả & Tóc nối,89000,1,XTRA Comm,,89000,,20.00%,17800,3.50%,3115,20915,17800,3115,20915,,0,0.00%,0,100.00%,20915,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,vaykhongtaycochuv,,,,,Facebook
2604161DU9EGHS,Hoàn thành,230049234261988,2026-04-16 21:33:54,2026-04-18 18:57:19,2026-04-16 19:32:00,Guardian Hà Nội Official Store,412741369,Shopee Mall(Non-CB),28092667729,Son Bùn Colorkey Mousse Matte Lip Mud 2g | Guardian Việt Nam,198742906363,Normal Product,,Sắc Đẹp,Trang điểm,Trang điểm môi,149000,1,Shopee Comm,,134100,,20.00%,20000,0.00%,0,20000,20000,0,20000,,0,0.00%,0,100.00%,20000,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Facebook
2604161DSVK2G5,Hoàn thành,230049187222502,2026-04-16 21:33:07,2026-04-21 21:11:03,2026-04-16 21:28:45,QIHO.,1131855937,C2C(Non-CB),26657749944,[ A13 ] Áo sơ mi nẹp đôi giấu nút Qiho.store,251370287273,Normal Product,,Thời Trang Nữ,Áo,Áo sơ mi,68999,1,XTRA Comm,,67999,,20.00%,13599.8,4.50%,3059.955,16659.755,13599.8,3059.955,16659.755,,0,0.00%,0,100.00%,16659.755,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Facebook
2604161DM8AV3H,Hoàn thành,230048998210524,2026-04-16 21:29:59,2026-04-22 12:14:08,2026-04-16 17:38:54,zs8899.vn,1492063984,Preferred(CB),41256482604,"20 chiếc kẹp đệm điện thoại trong suốt cho vỏ điện thoại, phụ kiện cáp điện thoại để treo móc chìa khóa",280544455834,Normal Product,,Điện Thoại & Phụ Kiện,Phụ kiện,Dây đeo điện thoại & Móc khóa,23093,1,XTRA Comm,,19893,,20.00%,3978.6,1.00%,198.93,4177.53,3978.6,198.93,4177.53,,0,0.00%,0,100.00%,4177.53,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Facebook
2604161DJMVHAY,Hoàn thành,230048944267485,2026-04-16 21:29:05,2026-04-22 19:39:11,2026-04-16 21:12:33,LĐ unisex,489541574,C2C(Non-CB),29133219360,"Áo Phông In Hình Ngựa, Hình Người Bigsize Chất Cotton Misoul, Áo Phông Ngang Dáng Rộng in Ngựa Cộc Tay",188419259018,Normal Product,,Thời Trang Nữ,Áo,Áo thun,29400,1,Shopee Comm,,29400,,20.00%,5880,0.00%,0,5880,17640,0,17640,,0,0.00%,0,100.00%,17640,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aosomivoanto,,,,Facebook
2604161DJMVHAY,Hoàn thành,230048944267485,2026-04-16 21:29:05,2026-04-22 19:39:11,2026-04-16 21:12:33,LĐ unisex,489541574,C2C(Non-CB),29133219360,"Áo Phông In Hình Ngựa, Hình Người Bigsize Chất Cotton Misoul, Áo Phông Ngang Dáng Rộng in Ngựa Cộc Tay",188419254892,Normal Product,,Thời Trang Nữ,Áo,Áo thun,29400,1,Shopee Comm,,29400,,20.00%,5880,0.00%,0,5880,0,0,0,,0,0.00%,0,100.00%,0,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aosomivoanto,,,,Facebook
2604161DJMVHAY,Hoàn thành,230048944267485,2026-04-16 21:29:05,2026-04-22 19:39:11,2026-04-16 21:12:33,LĐ unisex,489541574,C2C(Non-CB),29133219360,"Áo Phông In Hình Ngựa, Hình Người Bigsize Chất Cotton Misoul, Áo Phông Ngang Dáng Rộng in Ngựa Cộc Tay",188419254893,Normal Product,,Thời Trang Nữ,Áo,Áo thun,29400,1,Shopee Comm,,29400,,20.00%,5880,0.00%,0,5880,0,0,0,,0,0.00%,0,100.00%,0,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aosomivoanto,,,,Facebook
2604161D0B9F7D,Hoàn thành,230048330225693,2026-04-16 21:18:51,2026-04-23 15:10:57,2026-04-16 06:02:46,Rimi_store,799995828,C2C(Non-CB),43122043639,Mũ lưỡi trai_ Nón kết in decal & thêu đuôi hottren DOlCE siêu phẩm.,258970062497,Normal Product,,Phụ Kiện Thời Trang,Mũ,,89570,1,XTRA Comm,,89570,,20.00%,17914,5.00%,4478.5,22392.5,17914,4478.5,22392.5,,0,0.00%,0,100.00%,22392.5,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Facebook
2604161CNYF7HD,Hoàn thành,230047982281546,2026-04-16 21:13:01,2026-04-21 17:19:48,2026-04-16 04:24:53,manilastore,31564062,Preferred(Non-CB),44402641477,Váy suông nữ ba lỗ chất đũi gân đầm nữ dáng suông dài cổ tròn sát nách nhiều màu -MV842 MANILA,270217639091,Normal Product,,Thời Trang Nữ,Đầm,,92000,1,XTRA Comm,,80040,,20.00%,16008,2.00%,1600.8,17608.8,16008,1600.8,17608.8,,0,0.00%,0,100.00%,17608.8,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,vaykhongtaycochuv,,,,,Others
2604161CMW2P36,Hoàn thành,230047946226289,2026-04-16 21:12:26,2026-04-20 09:55:53,2026-04-16 21:07:05,Dazzi Brand,852388548,Preferred(Non-CB),42269883777,[MỞ BÁN] Áo thun nữ hoạ tiết kẻ sọc và kim tuyến cổ V xoắn vạt bầu vải cotton mịn DAZZI Women A059,286852770428,Normal Product,,Thời Trang Nữ,Áo,Áo thun,99000,1,XTRA Comm,,68730,,20.00%,13746,5.00%,3436.5,17182.5,13746,3436.5,17182.5,,0,0.00%,0,100.00%,17182.5,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Facebook
2604161C3K0T5E,Hoàn thành,230047365251604,2026-04-16 21:02:46,2026-04-21 12:35:46,2026-04-16 20:59:38,MAIKHANHVINA2,1469685165,Preferred(Non-CB),40378076364,"Nước Xả Vải Hygiene Expert Care Rose Water 1100ml – Đậm Đặc, Mềm Vải, Hương Hoa Hồng Cao Cấp",282338612830,Normal Product,,Nhà cửa & Đời sống,Dụng cụ chăm sóc nhà cửa,Phụ kiện giặt là,35354,1,XTRA Comm,,35354,,20.00%,7070.8,22.00%,7777.88,14848.68,7070.8,7777.88,14848.68,,0,0.00%,0,100.00%,14848.68,Hoàn thành,,Đơn hàng từ cùng một Shop,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Others
2604161C39G442,Hoàn thành,230047355265000,2026-04-16 21:02:36,2026-04-22 18:20:56,2026-04-16 21:01:49,chuyenbimkhuyenmai123,379211489,C2C(Non-CB),21196456954,50 Băng Vệ Sinh Dạng Quần Enjoy Lady Cho Chị Em Hàng ngày,88902065654,Normal Product,,Sức Khỏe,Chăm sóc cá nhân,Chăm sóc phụ nữ,199000,1,Shopee Comm,,199000,,20.00%,20000,0.00%,0,20000,20000,0,20000,,0,0.00%,0,100.00%,20000,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,SetBoHePhoiSocDo,,,,Facebook
2604161BXKR0UA,Đang chờ xử lý,230047198248521,2026-04-16 21:00:03,,2026-04-16 20:51:54,YOONA Official Store,974440172,Shopee Mall(Non-CB),28957236107,Juyp thiết kế dáng ôm vạt xếp tầng phối cúc cách điệu chất  twill silk - YOONA - NT8B070,168345385220,Normal Product,,Thời Trang Nữ,Váy,,149000,1,Shopee Comm,,148500,,20.00%,20000,0.00%,0,20000,20000,0,20000,,0,0.00%,0,100.00%,20000,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,chanvayrendai,,,,Facebook
2604161B9EM132,Hoàn thành,230046488222338,2026-04-16 20:48:09,2026-04-21 20:55:05,2026-04-16 17:14:43,lyfs.vn,75450573,Preferred(CB),50653335031,"Đầm xẻ cao không tay Qipao dài gợi cảm, style truyền thống hiện đại",330319598598,Normal Product,,Thời Trang Nữ,Đồ truyền thống,Đầm,181050,1,XTRA Comm,,144840,,20.00%,20000,3.00%,4345.2,24345.2,20000,4345.2,24345.2,,0,0.00%,0,100.00%,24345.2,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,vaykhongtaycochuv,,,,,Others
2604161B7AWYN8,Hoàn thành,230046417249985,2026-04-16 20:47:01,2026-04-21 18:25:40,2026-04-13 06:20:51,tuanhneko2808,993446455,Preferred(Non-CB),22166624172,Kính Cường Lực Chống Nhìn Trộm và Trong Suốt có Khung Tự Dán Cho Iphone Full Màn x xr xs 11 12 13 14 15 16 pro max plus,257560501150,Normal Product,,Điện Thoại & Phụ Kiện,Phụ kiện,Miếng dán màn hình,22900,1,XTRA Comm,,22900,,20.00%,4580,7.00%,1603,6183,4580,1603,6183,,0,0.00%,0,100.00%,6183,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Facebook
