ID đơn hàng,Trạng thái đặt hàng,Checkout id,Thời Gian Đặt Hàng,Thời gian hoàn thành,Thời gian Click,Tên Shop,Shop id,Loại Shop,Item id,Tên Item,ID Model,Loại sản phẩm,Promotion id,L1 Danh mục toàn cầu,L2 Danh mục toàn cầu,L3 Danh mục toàn cầu,Giá(₫),Số lượng,Loại Hoa hồng,Đối tác chiến dịchr,Giá trị đơn hàng (₫),Số tiền hoàn trả (₫),Tỷ lệ sản phẩm hoa hồng Shope,Hoa hồng Shopee trên sản phẩm(₫),Tỷ lệ sản phẩm hoa hồng người bán,Hoa hồng Xtra trên sản phẩm(₫),Tổng hoa hồng sản phẩm(₫),Hoa hồng đơn hàng từ Shopee(₫),Hoa hồng đơn hàng từ Người bán(₫),Tổng hoa hồng đơn hàng(₫),Tên MNC đã liên kết,Mã hợp đồng MCN,Mức phí quản lý MCN,Phí quản lý MCN(₫),Mức hoa hồng tiếp thị liên kết theo thỏa thuận,Hoa hồng ròng tiếp thị liên kết(₫),Trạng thái sản phẩm liên kết,Ghi chú sản phẩm,Loại thuộc tính,Trạng thái người mua,Sub_id1,Sub_id2,Sub_id3,Sub_id4,Sub_id5,Kênh
26041993DEFVKP,Đang chờ xử lý,230312910279640,2026-04-19 22:48:31,,2026-04-19 22:48:04,Bao da Ốp,240471239,C2C(CB),26873089164,Ốp Lưng Cho Samsung Galaxy A56 A26 A36 A06 A16 A15 A25 A35 A55 A05 A05s A04 A04s A14 LTE A24 A34 A54 A13 A23 A33 A53 A73 A32 5G ,257438176091,Normal Product,,Điện Thoại & Phụ Kiện,Phụ kiện,"Vỏ bao, Ốp lưng & Miếng dán",59292,1,XTRA Comm,,59292,,20.00%,11858.4,3.00%,1778.76,13637.16,11858.4,1778.76,13637.16,,0,0.00%,0,100.00%,13637.16,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ cùng một Shop,Đã tồn tại,dammaxi,,,,,Others
260419936RTSFC,Đang chờ xử lý,230312686241804,2026-04-19 22:44:50,,2026-04-19 21:08:35,NQT Thời trang côngsở,1539430356,C2C(Non-CB),40412203411,"Áo sơmi nữ dài tay chất  liệu tơ nhăn, thiết kế NQT boutique phong cách công sở, hoạ tiết đính đá nền xanh cô ban.(Mỏng)",253723909451,Normal Product,,Thời Trang Nữ,Áo,Áo sơ mi,176250,1,Shopee Comm,,153337,,20.00%,20000,0.00%,0,20000,20000,0,20000,,0,0.00%,0,100.00%,20000,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Facebook
26041992EMCY11,Đang chờ xử lý,230311876288847,2026-04-19 22:31:16,,2026-04-19 10:09:27,Marila's Boutique,1193292342,Preferred(Non-CB),47707398588,Set đồ nữ áo thun cổ tròn quần rộng thêu chữ Bad tay phối 2 màu chất umi hàn mềm đẹp mịn,385656530263,Normal Product,,Thời Trang Nữ,Bộ,Đồ lẻ,260000,1,XTRA Comm,,260000,,20.00%,20000,1.00%,2600,22600,20000,2600,22600,,0,0.00%,0,100.00%,22600,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,SetBoHePhoiSocDo,,,,Facebook
26041991KVX0YG,Đang chờ xử lý,230310979261699,2026-04-19 22:16:20,,2026-04-19 09:41:35,VANY.STORE,431727572,Preferred(Non-CB),24055558897,Tất Nữ Cổ cao Đẹp Dệt Kim Trắng Tinh Phong Cách Vintage Hàn Quốc Chất Liệu Cotton Được Chọn Màu Mẫu TA33,405741825456,Normal Product,438712605950090_0_0,Thời Trang Nữ,Vớ/ Tất,Tất,0,1,XTRA Comm,,0,,20.00%,0,1.00%,0,0,20000,1427,21427,,0,0.00%,0,100.00%,21427,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,vaykhongtaycochuv,,,,,Facebook
26041991KVX0YG,Đang chờ xử lý,230310979261699,2026-04-19 22:16:20,,2026-04-19 09:41:35,VANY.STORE,431727572,Preferred(Non-CB),42250270183,COMBO 5-10 Quần Lót Nữ - Quần lót tàng hình chất liệu su lụa comfor mẫu A136,196076611942,Normal Product,438712605950090_0_0,Thời Trang Nữ,Đồ lót,Quần lót,160000,1,XTRA Comm,,142700,,20.00%,20000,1.00%,1427,21427,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,vaykhongtaycochuv,,,,,Facebook
260419919C88EX,Đang chờ xử lý,230310626233572,2026-04-19 22:10:26,,2026-04-19 06:36:05,THỰC PHẨM SẠCH MẸ RÔ SỐ 2,140094218,Preferred(Non-CB),20885936000,"Combo 1kg Xoài sấy dẻo Mẹ Rô. Có hồ sơ công bố, xuất hóa đơn công ty đầy đủ",214716785437,Normal Product,,Thực phẩm và đồ uống,Đồ ăn vặt,Thức ăn khô,169000,1,XTRA Comm,,122003,,20.00%,20000,4.00%,4880.12,24880.12,20000,4880.12,24880.12,,0,0.00%,0,100.00%,24880.12,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,dammaxi,,,,,Others
260419916S8WWQ,Đang chờ xử lý,230310539223321,2026-04-19 22:09:00,,2026-04-19 21:58:04,Bi Bon Shop,44393526,C2C(Non-CB),41823014817,"Set Bộ Thể Thao Nữ Badblood cổ tim chất liệu cotton, Fom dáng chuẩn dủ size số từ 40-65kg",291870922144,Normal Product,,Thời Trang Nữ,Bộ,Khác,108000,1,XTRA Comm,,108000,,20.00%,20000,8.00%,8640,28640,20000,8640,28640,,0,0.00%,0,100.00%,28640,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ cùng một Shop,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Others
26041990VWNSJP,Đang chờ xử lý,230310209298243,2026-04-19 22:03:50,,2026-04-19 21:58:04,Bi Bon Shop,44393526,C2C(Non-CB),41823014817,"Set Bộ Thể Thao Nữ Badblood cổ tim chất liệu cotton, Fom dáng chuẩn dủ size số từ 40-65kg",291870922148,Normal Product,,Thời Trang Nữ,Bộ,Khác,108000,1,XTRA Comm,,108000,,20.00%,20000,8.00%,8640,28640,20000,8640,28640,,0,0.00%,0,100.00%,28640,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ cùng một Shop,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Others
26041990U977VE,Đang chờ xử lý,230310153280117,2026-04-19 22:02:33,,2026-04-19 21:58:04,Bi Bon Shop,44393526,C2C(Non-CB),41823014817,"Set Bộ Thể Thao Nữ Badblood cổ tim chất liệu cotton, Fom dáng chuẩn dủ size số từ 40-65kg",291870922148,Normal Product,,Thời Trang Nữ,Bộ,Khác,108000,1,XTRA Comm,,48000,,30.00%,14400,8.00%,3840,18240,14400,3840,18240,,0,0.00%,0,100.00%,18240,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ cùng một Shop,Mới,MuseStudio,aotodinhdaxanhdamdaitay,,,,Others
26041990JGU835,Chưa thanh toán,230309860291579,2026-04-19 21:58:02,,2026-04-19 21:54:32,Unilever - Chăm sóc Gia đình,26947756,Shopee Mall(Non-CB),26852829723,Combo 2 Chai Nước Giặt Đồ Lót OMO Hương Hoa Anh Đào Thanh Lịch 300G,158668384931,Normal Product,,Nhà cửa & Đời sống,Dụng cụ chăm sóc nhà cửa,Phụ kiện giặt là,150000,1,XTRA Comm,,128120,,0.00%,0,0.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Chưa thanh toán,Đơn hàng chưa được thanh toán do đang chờ Người mua hoàn tất thanh toán,Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,dammaxi,,,,Others
26041990F6Y14K,Đang chờ xử lý,230309748278440,2026-04-19 21:55:48,,2026-04-18 20:15:57,THẢO MỘCSHOP,968599922,Preferred(Non-CB),21788604532,✅[HÀNG LOẠI 1] Hạt Sen Khô 1Kg Loại #1 Thơm Ngon Bùi Vị Ngọt Thanh Tại Siêu Thị Thảo Mộc,310367328693,Normal Product,,Thực phẩm và đồ uống,Nhu yếu phẩm,Thực phẩm khô,72000,1,XTRA Comm,,54537,,20.00%,7659,5.00%,2726.85,10385.85,20000,7120,27120,,0,0.00%,0,100.00%,27120,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,vaykhongtaycochuv,,,,,Facebook
26041990F6Y14K,Đang chờ xử lý,230309748278440,2026-04-19 21:55:48,,2026-04-18 20:15:57,THẢO MỘCSHOP,968599922,Preferred(Non-CB),26715724055,"✅[THƯỢNG HẠNG] Long Nhẫn Nhân Sen, Hương Vị Thơm Ngon, Ăn Vặt, Pha Trà, Nấu Chè, Quà Biếu Tặng",236943052135,Normal Product,,Thực phẩm và đồ uống,Nhu yếu phẩm,Thực phẩm khô,116000,1,XTRA Comm,,87863,,20.00%,12341,5.00%,4393.15,16734.15,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,vaykhongtaycochuv,,,,,Facebook
2604199016RFTK,Đang chờ xử lý,230309279298308,2026-04-19 21:48:20,,2026-04-17 18:54:46,asunmee,603204522,C2C(Non-CB),27612910249,"Kem Chống Nắng Asun SPF50+ PA++++ Nâng Tone Da Tự Nhiên – Kiềm Dầu, Chống Tia UV, Dưỡng Ẩm - Mua 2 Tặng 1 Son",187849438735,Normal Product,,Sắc Đẹp,Chăm sóc da mặt,Kem chống nắng cho mặt,127000,1,Shopee Comm,,127000,,20.00%,20000,0.00%,0,20000,20000,0,20000,,0,0.00%,0,100.00%,20000,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Facebook
2604198YP9Q5EW,Đang chờ xử lý,230308913290757,2026-04-19 21:42:14,,2026-04-19 21:35:51,Bách Hóa Emmie,63165003,Preferred(Non-CB),28757190065,Buộc Tóc Srunchies Nơ Ren Tiểu Thư,158735366690,Normal Product,,Phụ Kiện Thời Trang,Phụ kiện tóc,Đồ buộc tóc & Nơ,25000,1,Shopee Comm,,21322,,20.00%,1938,0.00%,0,1938,20000,0,20000,,0,0.00%,0,100.00%,20000,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,vaykhongtaycochuv,,,,,Facebook
2604198YP9Q5EW,Đang chờ xử lý,230308913290757,2026-04-19 21:42:14,,2026-04-19 21:35:51,Bách Hóa Emmie,63165003,Preferred(Non-CB),29054154690,Băng Đô  Cài Tóc Trùm Đầu Viền Ren Kiểu Pháp,256114033472,Normal Product,,Phụ Kiện Thời Trang,Phụ kiện tóc,Băng đô tóc,30000,1,Shopee Comm,,25580,,20.00%,2325,0.00%,0,2325,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,vaykhongtaycochuv,,,,,Facebook
2604198YP9Q5EW,Đang chờ xử lý,230308913290757,2026-04-19 21:42:14,,2026-04-19 21:35:51,Bách Hóa Emmie,63165003,Preferred(Non-CB),41628575332,Kẹp tóc nơ size lớn size 20cm  mềm mại nhiều màu,435523667641,Normal Product,,Phụ Kiện Thời Trang,Phụ kiện tóc,Kẹp tóc,40000,1,Shopee Comm,,34107,,20.00%,3102,0.00%,0,3102,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,vaykhongtaycochuv,,,,,Facebook
2604198YP9Q5EW,Đang chờ xử lý,230308913290757,2026-04-19 21:42:14,,2026-04-19 21:35:51,Bách Hóa Emmie,63165003,Preferred(Non-CB),17357320076,"[FREESHIP-SHIP HOẢ TỐC]Túi Cói MINI VINTAGE Phụ Kiện CHỤP ẢNH, Đi Du Lịch, Đi Biển",217270565373,Normal Product,,Túi Ví Nữ,Túi quai xách,,53000,1,Shopee Comm,,45193,,20.00%,4108,0.00%,0,4108,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,vaykhongtaycochuv,,,,,Facebook
2604198YP9Q5EW,Đang chờ xử lý,230308913290757,2026-04-19 21:42:14,,2026-04-19 21:35:51,Bách Hóa Emmie,63165003,Preferred(Non-CB),20926048895,Mũ Cói/Nón Cói Vành  Rộng Thắt Nơ Tiểu Thư Vintage Đi Biển,156826050127,Normal Product,,Phụ Kiện Thời Trang,Mũ,,110000,1,Shopee Comm,,93798,,20.00%,8527,0.00%,0,8527,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,vaykhongtaycochuv,,,,,Facebook
2604198YJQ6J8U,Đang chờ xử lý,230308792214025,2026-04-19 21:39:52,,2026-04-19 13:56:48,Phúc Anh ,77289590,Preferred(Non-CB),8299483752,"Set 5 -10 Lõi Lăn Bụi 10cm/55 tờ Làm Sạch Quần Áo, Lông Thú, Ga Giường Kèm Cây Lăn",138308050301,Normal Product,,Nhà cửa & Đời sống,Dụng cụ chăm sóc nhà cửa,Phụ kiện giặt là,29500,1,Shopee Comm,,29500,,20.00%,5900,0.00%,0,5900,5900,0,5900,,0,0.00%,0,100.00%,5900,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,vaykhongtaycochuv,,,,,Facebook
2604198YB51FGU,Đang chờ xử lý,230308539298898,2026-04-19 21:36:00,,2026-04-18 07:39:24,MQ Boutique 1,38390971,C2C(Non-CB),19647405619,Sơ mi nữ lụa Nhật dài tay hoa tím hồng xanh sang trọng thiết kế  MQ Boutique công sở cao cấp áo sơ mi họa tiết thiết kế,183928729425,Normal Product,,Thời Trang Nữ,Áo,Áo sơ mi,243985,1,XTRA Comm,,204947,,20.00%,20000,8.00%,16395.76,36395.76,20000,16395.76,36395.76,,0,0.00%,0,100.00%,36395.76,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ cùng một Shop,Đã tồn tại,MuseStudio,aotodinhdaxanhdam2,,,,Facebook
2604198Y5W3TPC,Đang chờ xử lý,230308362206277,2026-04-19 21:32:42,,2026-04-19 13:49:34,Đồ Chơi Hoàn Thành,306111342,Preferred(Non-CB),18890065783,"Bảng vẽ tự xóa điện tử, bảng viết vẽ thông minh cỡ lớn màn hình LCD đa sắc đồ họa đẹp kèm bút dạy học",258519050394,Normal Product,,Mẹ & Bé,Đồ chơi,Đồ chơi giáo dục,205000,1,Shopee Comm,,205000,,20.00%,20000,0.00%,0,20000,20000,0,20000,,0,0.00%,0,100.00%,20000,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Facebook
2604198Y23200U,Đang chờ xử lý,230308234227952,2026-04-19 21:30:35,,2026-04-19 15:05:11,CHANH XẢ SHOP - ỐP CHỐNG BẨN,30674096,C2C(Non-CB),24319436430,"bộ sạc nhanh 20.W ( Củ P.D 20.W + Dây sạc nhanh Ty.pe -C ) không nóng máy, an toàn ổn định cho điện thoại",176381669332,Normal Product,,Điện Thoại & Phụ Kiện,Phụ kiện,"Cáp, sạc & bộ chuyển đổi",22900,1,XTRA Comm,,22900,,20.00%,4580,2.50%,572.5,5152.5,4580,572.5,5152.5,,0,0.00%,0,100.00%,5152.5,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Others
2604198X5TYNMW,Đang chờ xử lý,230307286237543,2026-04-19 21:14:46,,2026-04-19 19:56:08,Peinn Store,1175585681,Preferred(Non-CB),57752645466,"[Peinn] Quần Lót Nam – Combo 5 Boxer Nam Công Nghệ Premium CoolFit , Mềm Mại, Thoáng Khí, Khử Mùi, Ôm Dáng Hoàn Hảo KC01",340254913984,Normal Product,,Thời Trang Nam,Đồ lót,Quần lót,148000,1,Shopee Comm,,148000,,20.00%,20000,0.00%,0,20000,20000,0,20000,,0,0.00%,0,100.00%,20000,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,dammaxi,,,,,Facebook
2604198WJUG5Y3,Đang chờ xử lý,230306649248903,2026-04-19 21:04:13,,2026-04-17 23:28:04,shop gia khang,90033870,Preferred(Non-CB),24793401317,ĐẦM TAY NGẮN MAXI KÈM HOA SIÊU DỄ THƯƠNG,188374166964,Normal Product,,Thời Trang Nữ,Đầm,,108900,1,XTRA Comm,,91476,,20.00%,10476,1.00%,914.76,11390.76,20000,1746.36,21746.36,,0,0.00%,0,100.00%,21746.36,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,dammaxi,,,,,Facebook
