ID đơn hàng,Trạng thái đặt hàng,Checkout id,Thời Gian Đặt Hàng,Thời gian hoàn thành,Thời gian Click,Tên Shop,Shop id,Loại Shop,Item id,Tên Item,ID Model,Loại sản phẩm,Promotion id,L1 Danh mục toàn cầu,L2 Danh mục toàn cầu,L3 Danh mục toàn cầu,Giá(₫),Số lượng,Loại Hoa hồng,Đối tác chiến dịchr,Giá trị đơn hàng (₫),Số tiền hoàn trả (₫),Tỷ lệ sản phẩm hoa hồng Shope,Hoa hồng Shopee trên sản phẩm(₫),Tỷ lệ sản phẩm hoa hồng người bán,Hoa hồng Xtra trên sản phẩm(₫),Tổng hoa hồng sản phẩm(₫),Hoa hồng đơn hàng từ Shopee(₫),Hoa hồng đơn hàng từ Người bán(₫),Tổng hoa hồng đơn hàng(₫),Tên MNC đã liên kết,Mã hợp đồng MCN,Mức phí quản lý MCN,Phí quản lý MCN(₫),Mức hoa hồng tiếp thị liên kết theo thỏa thuận,Hoa hồng ròng tiếp thị liên kết(₫),Trạng thái sản phẩm liên kết,Ghi chú sản phẩm,Loại thuộc tính,Trạng thái người mua,Sub_id1,Sub_id2,Sub_id3,Sub_id4,Sub_id5,Kênh
260420BK6F0RTB,Đang chờ xử lý,230398576292867,2026-04-20 22:36:38,,2026-04-16 16:29:28,THỰC PHẨM SẠCH MẸ RÔ SỐ 1,104828612,Preferred(Non-CB),14913561178,"500Gr Mix hạt sấy chín nguyên vị. Có hồ sơ công bố, xuất hóa đơn công ty đầy đủ",231754303527,Normal Product,,Thực phẩm và đồ uống,Đồ ăn vặt,Các loại hạt sấy khô,265000,1,XTRA Comm,,222600,,20.00%,20000,4.00%,8904,28904,20000,8904,28904,,0,0.00%,0,100.00%,28904,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,dammaxi,,,,,Facebook
260420BK1BWNJ9,Chưa thanh toán,230398404270316,2026-04-20 22:33:24,,2026-04-20 14:08:38,Thời Trang Nữ Giá Sỉ KVSHOP,257218971,Preferred(Non-CB),42721028706,Áo thun crop top nhiều màu xinh chất borip phom dưới 54kg,243945706163,Normal Product,,Thời Trang Nữ,Áo,Áo thun,55000,1,XTRA Comm,,55000,,0.00%,0,0.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Chưa thanh toán,Đơn hàng chưa được thanh toán do đang chờ Người mua hoàn tất thanh toán,Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,SetBoHePhoiSocDo,,,,Others
260420BK1BWNJ9,Chưa thanh toán,230398404270316,2026-04-20 22:33:24,,2026-04-20 14:08:38,Thời Trang Nữ Giá Sỉ KVSHOP,257218971,Preferred(Non-CB),42721028706,Áo thun crop top nhiều màu xinh chất borip phom dưới 54kg,243945706172,Normal Product,,Thời Trang Nữ,Áo,Áo thun,55000,1,XTRA Comm,,55000,,0.00%,0,0.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Chưa thanh toán,Đơn hàng chưa được thanh toán do đang chờ Người mua hoàn tất thanh toán,Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,SetBoHePhoiSocDo,,,,Others
260420BJH43NXC,Đang chờ xử lý,230397859215555,2026-04-20 22:24:19,,2026-04-18 07:25:20,UNDERCOOL,321780372,Shopee Mall(Non-CB),41421852899,"Quần tất che khuyết điểm 2 lớp Siêu thật lót mềm mại UNDERCOOL, Quần tất giữ ấm mùa đông thon gọn siêu dai bền QT14",276777895282,Normal Product,,Thời Trang Nữ,Vớ/ Tất,Quần tất,165000,1,XTRA Comm,,134250,,20.00%,20000,2.00%,2685,22685,20000,2685,22685,,0,0.00%,0,100.00%,22685,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,vaykhongtaycochuv,,,,,Others
260420BJGCAK5Y,Đang chờ xử lý,230397834274430,2026-04-20 22:23:54,,2026-04-18 12:37:13,HAN.T SHOP,1013283538,Preferred(Non-CB),40108232501,"[ BKN 924 ] Đầm MAXi TƠ GÃY tầng hai lớp có mút ngực dài xoè to chuẩn hình cao cấp HAN,T SHOP",248619370366,Normal Product,,Thời Trang Nữ,Đầm,,199000,1,XTRA Comm,,154560,,30.00%,20000,8.00%,12364.8,32364.8,20000,12364.8,32364.8,,0,0.00%,0,100.00%,32364.8,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ cùng một Shop,Mới,vaykhongtaycochuv,,,,,Others
260420BJAEG87N,Đang chờ xử lý,230397635234357,2026-04-20 22:20:35,,2026-04-20 22:17:03,Vườn Nhà Ngân 1992,1026196392,Preferred(Non-CB),22783333746,Thùng 1kg trái nhàu tươi/khô thảo dược thiên nhiên,306121597032,Normal Product,,Thực phẩm và đồ uống,Nhu yếu phẩm,Thực phẩm đóng hộp,34999,5,XTRA Comm,,174995,,20.00%,20000,5.00%,8749.75,28749.75,20000,8749.75,28749.75,,0,0.00%,0,100.00%,28749.75,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,dambodynuluatochau,,,,Facebook
260420BJ3TS3QK,Đang chờ xử lý,230397413222376,2026-04-20 22:16:53,,2026-04-20 14:54:18,Phụ kiện QO,769085,Preferred(Non-CB),25371558743,[MỞ BÁN] Túi Cói - Mũ Cói Đi Biển Rộng Vành Sóng Phối Nơ Xinh T17M17,257931736016,Normal Product,,Phụ Kiện Thời Trang,Mũ,,174777,1,XTRA Comm,,174777,,20.00%,20000,3.50%,6117.195,26117.195,20000,6117.195,26117.195,,0,0.00%,0,100.00%,26117.195,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,vaykhongtaycochuv,,,,,Facebook
260420BHKVMD5C,Đang chờ xử lý,230396879293068,2026-04-20 22:08:20,,2026-04-19 23:30:41,Tdshopnt,66495466,Shopee Mall(Non-CB),57506888045,Quần Short Jean Nữ Màu Trắng MIAA cạp cao chất bò co giãn nâu MOCHA basic đi biển Lưng cao bigsize,315616509422,Normal Product,,Thời Trang Nữ,Quần đùi,Quần đùi,139000,1,XTRA Comm,,105639,,20.00%,4005,8.00%,8451.12,12456.12,20000,42195.12,62195.12,,0,0.00%,0,100.00%,62195.12,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ cùng một Shop,Đã tồn tại,dammaxi,,,,,Others
260420BHKVMD5C,Đang chờ xử lý,230396879293068,2026-04-20 22:08:20,,2026-04-19 23:30:41,Tdshopnt,66495466,Shopee Mall(Non-CB),57506888045,Quần Short Jean Nữ Màu Trắng MIAA cạp cao chất bò co giãn nâu MOCHA basic đi biển Lưng cao bigsize,315616509423,Normal Product,,Thời Trang Nữ,Quần đùi,Quần đùi,139000,1,XTRA Comm,,105639,,20.00%,4008,8.00%,8451.12,12459.12,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ cùng một Shop,Đã tồn tại,dammaxi,,,,,Others
260420BHKVMD5C,Đang chờ xử lý,230396879293068,2026-04-20 22:08:20,,2026-04-19 23:30:41,Tdshopnt,66495466,Shopee Mall(Non-CB),57506888045,Quần Short Jean Nữ Màu Trắng MIAA cạp cao chất bò co giãn nâu MOCHA basic đi biển Lưng cao bigsize,196381662732,Normal Product,,Thời Trang Nữ,Quần đùi,Quần đùi,138000,1,XTRA Comm,,104883,,20.00%,3977,8.00%,8390.64,12367.64,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ cùng một Shop,Đã tồn tại,dammaxi,,,,,Others
260420BHKVMD5C,Đang chờ xử lý,230396879293068,2026-04-20 22:08:20,,2026-04-19 23:30:41,Tdshopnt,66495466,Shopee Mall(Non-CB),57506888045,Quần Short Jean Nữ Màu Trắng MIAA cạp cao chất bò co giãn nâu MOCHA basic đi biển Lưng cao bigsize,196381662733,Normal Product,,Thời Trang Nữ,Quần đùi,Quần đùi,139000,1,XTRA Comm,,105639,,20.00%,4005,8.00%,8451.12,12456.12,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ cùng một Shop,Đã tồn tại,dammaxi,,,,,Others
260420BHKVMD5C,Đang chờ xử lý,230396879293068,2026-04-20 22:08:20,,2026-04-19 23:30:41,Tdshopnt,66495466,Shopee Mall(Non-CB),57506888045,Quần Short Jean Nữ Màu Trắng MIAA cạp cao chất bò co giãn nâu MOCHA basic đi biển Lưng cao bigsize,196381662734,Normal Product,,Thời Trang Nữ,Quần đùi,Quần đùi,139000,1,XTRA Comm,,105639,,20.00%,4005,8.00%,8451.12,12456.12,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ cùng một Shop,Đã tồn tại,dammaxi,,,,,Others
260420BH7GTE28,Đang chờ xử lý,230396463255258,2026-04-20 22:01:03,,2026-04-20 15:43:46,L'Oreal Paris Official Store,37251933,Shopee Mall(Non-CB),591989399,"[AMINO MICELLAR MỚI] Nước tẩy trang làm sạch sâu, loại bỏ bụi bẩn & trang điểm 3-in-1 L'Oreal Paris Micellar Water 400ml",1161019774,Normal Product,,Sắc Đẹp,Trang điểm,Tẩy trang,184999,1,XTRA Comm,,65099,,20.00%,13019.8,2.50%,1627.475,14647.275,13019.8,1627.475,14647.275,,0,0.00%,0,100.00%,14647.275,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,dammaxi,,,,,Facebook
260420BH6AN5XT,Đang chờ xử lý,230396423237388,2026-04-20 22:00:23,,2026-04-19 11:55:48,Nhà thuốc Ngọc Hà Pharmacy,1160049377,C2C(Non-CB),25992187756,Men vi sinh LiveSpo Clausy - Giảm rối loạn tiêu hóa cho người uống kháng sinh hộp 10 ống x 5ml - Nhà thuốc Ngọc Hà,79527293613,Normal Product,,Sức Khỏe,Thực phẩm chức năng,Hỗ trợ sức khỏe,65000,2,Shopee Comm,,91384,,20.00%,18276.8,0.00%,0,18276.8,18276.8,0,18276.8,,0,0.00%,0,100.00%,18276.8,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Others
260420BGPVNX59,Đang chờ xử lý,230395905266678,2026-04-20 21:51:46,,2026-04-16 07:40:30,BVS Ánh Dương,1256966297,C2C(Non-CB),25130976561,Combo 6 gói băng vệ sinh siêu thấm NICE Cool Fresh nắp bảo vệ - BVS Ánh Dương,137936974113,Normal Product,,Sức Khỏe,Chăm sóc cá nhân,Chăm sóc phụ nữ,121000,1,XTRA Comm,,111200,,20.00%,20000,7.50%,8340,28340,20000,8340,28340,,0,0.00%,0,100.00%,28340,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Facebook
260420BGBM4V39,Đang chờ xử lý,230395527223681,2026-04-20 21:45:28,,2026-04-20 21:45:05,Vua_dac_san_viet,545975932,Preferred(Non-CB),23928452406,FREESHIP- Bánh cáy Làng nguyễn Thái Bình Ít Đường - Đặc sản Thái Bình hộp 450g,258579093600,Normal Product,,Thực phẩm và đồ uống,Các loại bánh,Khác,59000,1,XTRA Comm,,59000,,20.00%,11800,5.00%,2950,14750,11800,2950,14750,,0,0.00%,0,100.00%,14750,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,dammaxi,,,,,Others
260420BFWJ18QG,Đang chờ xử lý,230395055249796,2026-04-20 21:37:39,,2026-04-19 20:34:37,poppyjoy.vn,1329041493,C2C(CB),26757924349,🐾POP Richh Dụng Cụ Tết Tóc Tạo Kiểu Đơn Giản Hợp Thời Trang,226650970842,Normal Product,,Phụ Kiện Thời Trang,Phụ kiện tóc,Kẹp tóc,7150,2,XTRA Comm,,14300,,20.00%,2860,2.50%,357.5,3217.5,2860,357.5,3217.5,,0,0.00%,0,100.00%,3217.5,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Facebook
260420BFH86HND,Đang chờ xử lý,230394642270880,2026-04-20 21:30:43,,2026-04-20 20:54:35,EMRI daily,1715397831,C2C(Non-CB),48007600052,Áo thun nữ cộc tay phối áo dây chấm bi siêu xinh,430693224850,Normal Product,,Thời Trang Nữ,Áo,Áo thun,129000,1,XTRA Comm,,129000,,20.00%,20000,4.00%,5160,25160,20000,5160,25160,,0,0.00%,0,100.00%,25160,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,dammaxi,,,,,Others
260420BFGQYGKU,Đang chờ xử lý,230394625274063,2026-04-20 21:30:25,,2026-04-20 08:52:02,Rosia.vn Official Store,1256745005,Shopee Mall(Non-CB),28326049702,Áo Ngực Nữ Rosia Áo Lót Nữ Nâng Ngực Cài Trước Tạo Khe Đệm 6cm Áo Không Gọng - 946,59519494019,Normal Product,,Thời Trang Nữ,Đồ lót,Áo ngực,200000,1,XTRA Comm,,160000,,20.00%,10000,2.50%,4000,14000,20000,8000,28000,,0,0.00%,0,100.00%,28000,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,dammaxi,,,,,Facebook
260420BFGQYGKU,Đang chờ xử lý,230394625274063,2026-04-20 21:30:25,,2026-04-20 08:52:02,Rosia.vn Official Store,1256745005,Shopee Mall(Non-CB),28326049702,Áo Ngực Nữ Rosia Áo Lót Nữ Nâng Ngực Cài Trước Tạo Khe Đệm 6cm Áo Không Gọng - 946,49869644532,Normal Product,,Thời Trang Nữ,Đồ lót,Áo ngực,200000,1,XTRA Comm,,160000,,20.00%,10000,2.50%,4000,14000,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,dammaxi,,,,,Facebook
260420BEYSB408,Đang chờ xử lý,230394056270987,2026-04-20 21:20:56,,2026-04-20 21:09:29,Unilever - Chăm Sóc Cá Nhân,111138057,Shopee Mall(Non-CB),2855276371,Sữa Tắm Lifebuoy 800gr Detox Và Sạch Sâu Khỏi Bụi Mịn Pm2.5 Detox 100% Từ Thiên Nhiên Diệt Khuẩn,281263853205,Normal Product,,Sắc Đẹp,Tắm & chăm sóc cơ thể,Xà phòng & sữa tắm,202000,1,XTRA Comm,,162960,,20.00%,20000,4.00%,6518.4,26518.4,20000,6518.4,26518.4,,0,0.00%,0,100.00%,26518.4,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,dammaxi,,,,,Facebook
260420BETARBF6,Đang chờ xử lý,230393873201970,2026-04-20 21:17:54,,2026-04-20 05:35:58,TECHZONE AUDIO,740144125,Preferred(Non-CB),25676379719,Loa Bluetooth BoomBox phiên bản mới đèn led cùng âm thanh bass căng công suất 20w pin trâu REMI OFFICIAL,257589946379,Normal Product,,Thiết Bị Âm Thanh,Dàn âm thanh,Loa,199000,1,XTRA Comm,,167160,,20.00%,20000,5.00%,8358,28358,20000,8358,28358,,0,0.00%,0,100.00%,28358,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,vaykhongtaycochuv,,,,,Facebook
260420BED4A9YQ,Đang chờ xử lý,230393430242510,2026-04-20 21:10:34,,2026-04-18 20:03:11,titistore995,1424777520,Preferred(Non-CB),56357798971,Chân váy ren Titistore95 xòe bồng 2 lớp dài 85cm cạp chun siêu xinh,330693790508,Normal Product,,Thời Trang Nữ,Váy,,189000,1,XTRA Comm,,142680,,20.00%,20000,10.00%,14268,34268,20000,14268,34268,,0,0.00%,0,100.00%,34268,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ cùng một Shop,Đã tồn tại,MuseStudio,chanvayrendai,,,,Facebook
260420BE2V7A23,Đang chờ xử lý,230393086212151,2026-04-20 21:04:46,,2026-04-20 16:53:46,YU.STUDIO,801455799,Preferred(Non-CB),21715165554,"Áo thun trơn YUSTUDIO, áo 3158 cotton khô, áo thun nữ form rộng nam nữ tay lỡ mẫu trơn unisex",214496474920,Normal Product,,Thời Trang Nữ,Áo,Áo thun,60000,1,XTRA Comm,,60000,,20.00%,12000,3.00%,1800,13800,12000,1800,13800,,0,0.00%,0,100.00%,13800,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,vaykhongtaycochuv,,,,,Others
