ID đơn hàng,Trạng thái đặt hàng,Checkout id,Thời Gian Đặt Hàng,Thời gian hoàn thành,Thời gian Click,Tên Shop,Shop id,Loại Shop,Item id,Tên Item,ID Model,Loại sản phẩm,Promotion id,L1 Danh mục toàn cầu,L2 Danh mục toàn cầu,L3 Danh mục toàn cầu,Giá(₫),Số lượng,Loại Hoa hồng,Đối tác chiến dịchr,Giá trị đơn hàng (₫),Số tiền hoàn trả (₫),Tỷ lệ sản phẩm hoa hồng Shope,Hoa hồng Shopee trên sản phẩm(₫),Tỷ lệ sản phẩm hoa hồng người bán,Hoa hồng Xtra trên sản phẩm(₫),Tổng hoa hồng sản phẩm(₫),Hoa hồng đơn hàng từ Shopee(₫),Hoa hồng đơn hàng từ Người bán(₫),Tổng hoa hồng đơn hàng(₫),Tên MNC đã liên kết,Mã hợp đồng MCN,Mức phí quản lý MCN,Phí quản lý MCN(₫),Mức hoa hồng tiếp thị liên kết theo thỏa thuận,Hoa hồng ròng tiếp thị liên kết(₫),Trạng thái sản phẩm liên kết,Ghi chú sản phẩm,Loại thuộc tính,Trạng thái người mua,Sub_id1,Sub_id2,Sub_id3,Sub_id4,Sub_id5,Kênh
26041741NADAD6,Đang chờ xử lý,230139228267100,2026-04-17 22:33:49,,2026-04-17 22:18:29,Sumi Official Store.,889539500,Shopee Mall(Non-CB),28972755369,Túi Rác Sumi Có Dây Rút Tiện Lợi Xinh Xắn Bền Bỉ Chắc Chắn Chống Côn Trùng,147936972466,Normal Product,,Nhà cửa & Đời sống,Dụng cụ chăm sóc nhà cửa,Túi nilon & túi rác,8999,3,XTRA Comm,,24789,,20.00%,4957.8,4.50%,1115.505,6073.305,4957.8,1115.505,6073.305,,0,0.00%,0,100.00%,6073.305,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdam2,,,,Others
26041741GA6J1S,Đang chờ xử lý,230139060266240,2026-04-17 22:31:00,,2026-04-16 22:39:58,T&T1990 Fashion,1469592840,C2C(Non-CB),29982039640,"Ngố Bò Rách Nữ Cạp Chun-Ngố  Hót Hè 2025, Chất Jean Dày  Dặn Mềm Mại,Cạp Chun Thoải  Mái",425619850795,Normal Product,,Thời Trang Nữ,Quần jeans,,110260,1,XTRA Comm,,110260,,20.00%,20000,6.00%,6615.6,26615.6,20000,6615.6,26615.6,,0,0.00%,0,100.00%,26615.6,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Facebook
26041740SX0BBD,Đang chờ xử lý,230138309282188,2026-04-17 22:18:29,,2026-04-17 22:10:57,Xưởng May Ngọc Linh 09,31233825,Preferred(Non-CB),49104801803,Quần Kaki Nhật Có Phiên Bản Cho Nấm Cạp Khoá Phối Lưng Chun Siêu Hot_899,360443092056,Normal Product,,Thời Trang Nữ,Quần,Quần dài,117000,1,XTRA Comm,,87528,,20.00%,17505.6,1.00%,875.28,18380.88,17505.6,875.28,18380.88,,0,0.00%,0,100.00%,18380.88,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdam2,,,,Facebook
26041740HQQ87D,Đang chờ xử lý,230138034255548,2026-04-17 22:13:55,,2026-04-17 22:11:14,Dép Đẹp Giày Xinh,1772906791,Preferred(Non-CB),56607468417,Mẫu Sandal Nữ Trống Thấm Nước Trẻ Chân Tăng Chiều Cao Tôn Dáng Được Nhiều Bạn Trẻ Tin Dùng Hàng Ngon Bổ Rẻ ( Hàng QC ),395664898352,Normal Product,,Giày Dép Nữ,Xăng-đan và dép,Xăng-đan đế bằng,65000,1,XTRA Comm,,50250,,20.00%,10050,4.00%,2010,12060,10050,2010,12060,,0,0.00%,0,100.00%,12060,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,dammaxi,,,,,Others
2604173YTRCFGG,Đang chờ xử lý,230137263203776,2026-04-17 22:01:03,,2026-04-17 21:46:32,FashionAcc2030.vn,483414127,C2C(CB),43066861974,"Kẹp móng vuốt tóc cá mập dành cho tóc mỏng, thiết kế tối giản, phù hợp kiểu nửa updo",261393227482,Normal Product,,Phụ Kiện Thời Trang,Phụ kiện tóc,Kẹp tóc,25740,1,Shopee Comm,,25640,,20.00%,5128,0.00%,0,5128,14468,0,14468,,0,0.00%,0,100.00%,14468,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Facebook
2604173YTRCFGG,Đang chờ xử lý,230137263203776,2026-04-17 22:01:03,,2026-04-17 21:46:32,FashionAcc2030.vn,483414127,C2C(CB),43777020476,Kẹp tóc hoa kim cương giả cá mập nửa đầu - Phù hợp đội đầu,330252467157,Normal Product,,Phụ Kiện Thời Trang,Phụ kiện tóc,Kẹp tóc,27300,1,Shopee Comm,,27200,,20.00%,5440,0.00%,0,5440,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Facebook
2604173YTRCFGG,Đang chờ xử lý,230137263203776,2026-04-17 22:01:03,,2026-04-17 21:46:32,FashionAcc2030.vn,483414127,C2C(CB),43777020476,Kẹp tóc hoa kim cương giả cá mập nửa đầu - Phù hợp đội đầu,330252467160,Normal Product,,Phụ Kiện Thời Trang,Phụ kiện tóc,Kẹp tóc,19500,1,Shopee Comm,,19500,,20.00%,3900,0.00%,0,3900,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Facebook
2604173YRUEAWF,Đang chờ xử lý,230137200298103,2026-04-17 22:00:21,,2026-04-17 21:56:18,Camellia Mart,66043535,Preferred(Non-CB),28481653677,"Mũ nón lưỡi trai thêu mặt mèo dễ thương chất Kaki Cotton mềm thoáng, nón kết năng động GenZ",149105059090,Normal Product,,Phụ Kiện Thời Trang,Mũ,,72000,1,XTRA Comm,,72000,,20.00%,14400,2.50%,1800,16200,14400,1800,16200,,0,0.00%,0,100.00%,16200,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,dambodynuluatochau,,,,Facebook
2604173Y8U9HMM,Đang chờ xử lý,230136662270728,2026-04-17 21:51:03,,2026-04-17 17:41:09,Han Decor 24,690363516,C2C(Non-CB),46952043747,"Bàn Học, Bàn Làm Việc Kèm Giá Sách Kiểu Chữ U Khung Sắt Sơn Tĩnh Điện Mặt Gỗ 15 Ly Dày Dặn Chắc Chắn",390198750840,Normal Product,,Nhà cửa & Đời sống,Nội thất,Bàn,549000,2,Shopee Comm,,878400,,20.00%,20000,0.00%,0,20000,20000,0,20000,,0,0.00%,0,100.00%,20000,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,dammaxi,,,,,Facebook
2604173X8S472D,Đang chờ xử lý,230135586258069,2026-04-17 21:33:07,,2026-04-17 19:07:54,MiSoul Mall,476240542,Shopee Mall(Non-CB),26883818472,"Áo Sơ Mi Cộc Tay MiSoul Mall Viền Kép Chất Kate Lụa Mềm Mại BigSize, Áo Sơ Mi Trắng Tay Ngắn 419",186002757791,Normal Product,,Thời Trang Nữ,Áo,Áo sơ mi,121000,1,XTRA Comm,,121000,,20.00%,20000,2.50%,3025,23025,20000,3025,23025,,0,0.00%,0,100.00%,23025,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,vaykhongtaycochuv,,,,,Others
2604173X3TRTPE,Đang chờ xử lý,230135420201723,2026-04-17 21:30:20,,2026-04-17 21:14:12,zhuxiaoxiang0129.vn,821545848,C2C(CB),22584581266,Giày Cao Gót Da Thật Mũi Nhọn Đính Đá Thời Trang Mùa Hè 2023 Cho Nữ,49363594557,Normal Product,,Giày Dép Nữ,Giày cao gót,,362814,1,XTRA Comm,,301135,,20.00%,20000,2.00%,6022.7,26022.7,20000,6022.7,26022.7,,0,0.00%,0,100.00%,26022.7,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,chanvayrendai,,,,Facebook
2604173WXAD8K5,Đang chờ xử lý,230135235288848,2026-04-17 21:27:15,,2026-04-17 21:21:14,AnShin - Sống an tâm,20427178,Preferred(Non-CB),4023224934,"Thớt inox 304 Anshin cao cấp - kháng khuẩn, khử mùi",15444534401,Normal Product,,Nhà cửa & Đời sống,Dụng cụ nhà bếp,Thớt,305454,1,Shopee Comm,,290454,,20.00%,20000,0.00%,0,20000,20000,0,20000,,0,0.00%,0,100.00%,20000,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,vaykhongtaycochuv,,,,,Facebook
2604173WV2V8DF,Đang chờ xử lý,230135160271154,2026-04-17 21:26:00,,2026-04-17 20:32:01,Tai nghe Bluetooth Clara,292526499,Preferred(CB),40954962914,"Tai nghe bluetooth không dây trong tai KY5 Pro có hiệu ứng âm thanh hifi, micrô tích hợp, gọi độ phân giải cao, tương thích với ",237884134520,Normal Product,,Thiết Bị Âm Thanh,Tai nghe nhét tai & chụp tai,,67899,1,XTRA Comm,,51801,,20.00%,10360.2,5.00%,2590.05,12950.25,10360.2,2590.05,12950.25,,0,0.00%,0,100.00%,12950.25,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdam2,,,,Facebook
2604173WTBGJGX,Đang chờ xử lý,230135102223227,2026-04-17 21:25:02,,2026-04-17 21:05:59,Hrold Mall,1274902577,Preferred(Non-CB),24393850262,Dịch vụ sau bán hàng độc quyền VIP,59896782582,Normal Product,436104109568043_0_0,Nhà cửa & Đời sống,Khác,,0,1,Shopee Comm,,0,,20.00%,0,0.00%,0,0,20000,4613.445,24613.445,,0,0.00%,0,100.00%,24613.445,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Facebook
2604173WTBGJGX,Đang chờ xử lý,230135102223227,2026-04-17 21:25:02,,2026-04-17 21:05:59,Hrold Mall,1274902577,Preferred(Non-CB),43465738468,"ô dù gấp gọn to, ô dù gấp gọn cỡ lớn che nắng 12 nan, che mưa loại to đi ngoài trời chăc chắn",243811896610,Normal Product,436104109568043_0_0,Thể Thao & Dã Ngoại,Phụ Kiện Thể Thao & Dã Ngoại,Ô/Dù,123519,1,XTRA Comm,,102521,,20.00%,20000,4.50%,4613.445,24613.445,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Facebook
2604173WTBGJGW,Đang chờ xử lý,230135102223227,2026-04-17 21:25:02,,2026-04-17 21:05:59,Blueness Store,341987976,Preferred(CB),16115074666,Túi đựng laptop thêu họa tiết phong cách Hàn Quốc thời trang laptop 13 15.6 14 15 inch,105622123341,Normal Product,,Túi Ví Nữ,Cặp laptop,Túi & cặp đứng laptop,197222,1,Shopee Comm,,163694,,20.00%,20000,0.00%,0,20000,20000,0,20000,,0,0.00%,0,100.00%,20000,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Facebook
2604173WA5PV7V,Đang chờ xử lý,230134559266684,2026-04-17 21:15:59,,2026-04-17 16:10:46,Cleaner1981.vn,1271776921,C2C(CB),27040403327,Xiaomi X10 B101CN X10 X10 + Dreame L10S Ultra L20 Robot Hút Bụi Phụ Kiện Túi Bụi Phụ Kiện,243790994087,Normal Product,,Thiết Bị Điện Gia Dụng,Thiết bị điện gia dụng nhỏ,Máy hút bụi & Thiết bị làm sạch sàn,258940,1,XTRA Comm,,227867,,20.00%,20000,1.00%,2278.67,22278.67,20000,2278.67,22278.67,,0,0.00%,0,100.00%,22278.67,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,dammaxi,,,,,Facebook
2604173VHVFKKG,Đang chờ xử lý,230133744281805,2026-04-17 21:02:24,,2026-04-17 21:00:49,VM DESIGN,81991133,Preferred(Non-CB),55808575733,"DR15 ĐẦM REN HOA 3D PHỐI TƠ MIDI ĐI CHƠI, ĐI TIỆC, ĐI ĂN CƯỚI, ĐI BIỂN SANG CHẢNH SLAY",302524054748,Normal Product,,Thời Trang Nữ,Đầm,,249000,1,XTRA Comm,,249000,,20.00%,20000,7.00%,17430,37430,20000,17430,37430,,0,0.00%,0,100.00%,37430,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ cùng một Shop,Đã tồn tại,vaykhongtaycochuv,,,,,Others
2604173V46NWNQ,Đang chờ xử lý,230133285214467,2026-04-17 20:54:45,,2026-04-17 19:34:52,Voi cưng play,1634075815,C2C(Non-CB),40774902114,"(HCM)Combo 5 tờ Xốp bitis, xốp eva, bìa xốp 1li,2li,3li,5li,10li nhiều màu kt 50*80, làm handmade, trang trí...",267018358651,Normal Product,,Mẹ & Bé,Đồ chơi,Đồ chơi giáo dục,49300,1,XTRA Comm,,6835,,20.00%,1367,3.00%,205.05,1572.05,1367,205.05,1572.05,,0,0.00%,0,100.00%,1572.05,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,dammaxi,,,,,Facebook
2604173UR5DWGG,Đang chờ xử lý,230132881248392,2026-04-17 20:48:05,,2026-04-16 11:56:24,THIẾT BỊ Y TẾ BẠCH MAI ,15392611,Preferred(Non-CB),25952276629,"Dung Dịch Tắm Khô, Gội Khô NP FRESH 550ml - Nano Bạc Kháng Khuẩn - Làm Sạch Thân Thể, Tóc, Da Đầu",232321591132,Normal Product,,Sắc Đẹp,Tắm & chăm sóc cơ thể,Khác,72000,1,Shopee Comm,,72000,,20.00%,14400,0.00%,0,14400,14400,0,14400,,0,0.00%,0,100.00%,14400,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Facebook
