ID đơn hàng,Trạng thái đặt hàng,Checkout id,Thời Gian Đặt Hàng,Thời gian hoàn thành,Thời gian Click,Tên Shop,Shop id,Loại Shop,Item id,Tên Item,ID Model,Loại sản phẩm,Promotion id,L1 Danh mục toàn cầu,L2 Danh mục toàn cầu,L3 Danh mục toàn cầu,Giá(₫),Số lượng,Loại Hoa hồng,Đối tác chiến dịchr,Giá trị đơn hàng (₫),Số tiền hoàn trả (₫),Tỷ lệ sản phẩm hoa hồng Shope,Hoa hồng Shopee trên sản phẩm(₫),Tỷ lệ sản phẩm hoa hồng người bán,Hoa hồng Xtra trên sản phẩm(₫),Tổng hoa hồng sản phẩm(₫),Hoa hồng đơn hàng từ Shopee(₫),Hoa hồng đơn hàng từ Người bán(₫),Tổng hoa hồng đơn hàng(₫),Tên MNC đã liên kết,Mã hợp đồng MCN,Mức phí quản lý MCN,Phí quản lý MCN(₫),Mức hoa hồng tiếp thị liên kết theo thỏa thuận,Hoa hồng ròng tiếp thị liên kết(₫),Trạng thái sản phẩm liên kết,Ghi chú sản phẩm,Loại thuộc tính,Trạng thái người mua,Sub_id1,Sub_id2,Sub_id3,Sub_id4,Sub_id5,Kênh
260415V2MJ3VWS,Đang chờ xử lý,229964910246652,2026-04-15 22:08:34,,2026-04-13 19:18:21,Văn Phòng Phẩm Kute,174672045,C2C(Non-CB),2760020208,"Combo 100 Ruột Bút,Ngòi Bút Bi Nước Thay Thế Tiện Dụng Đầu 0.5mm.(2 Đầu To/ Đầu Kim)",156200107866,Normal Product,,Văn Phòng Phẩm,Bút Các Loại,Bút & Mực,19000,1,XTRA Comm,,14000,,20.00%,2800,1.00%,140,2940,2800,140,2940,,0,0.00%,0,100.00%,2940,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Facebook
260415V20FB13V,Đang chờ xử lý,229964236246909,2026-04-15 21:57:20,,2026-04-14 21:42:44,SUNHOUSE.STORE,316547915,Shopee Mall(Non-CB),13980143382,"Bếp hồng ngoại SUNHOUSE 6014 hoặc shd6015 phím cảm ứng, hàng chính hãng, bảo hành toàn quốc",170598681785,Normal Product,,Thiết Bị Điện Gia Dụng,Đồ gia dụng nhà bếp,"Lò sưởi, Bếp từ & Bộ điều chỉnh gas",979020,1,XTRA Comm,,802796,,20.00%,20000,2.50%,20069.9,40069.9,20000,20069.9,40069.9,,0,0.00%,0,100.00%,40069.9,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Facebook
260415V1CP2P9M,Đang chờ xử lý,229963572228810,2026-04-15 21:46:12,,2026-04-15 21:45:49,DUSIHA,990446256,Preferred(Non-CB),22240535507,"Dụng cụ cạo lưỡi, Cây vệ sinh lưỡi inox cao cấp KÈM HỘP - Loại bỏ vi khuẩn, mảng bám làm sạch khoang miệng...",221534922893,Normal Product,,Sức Khỏe,Chăm sóc cá nhân,Vệ sinh răng miệng,16500,1,XTRA Comm,,16200,,20.00%,3240,2.00%,324,3564,3240,324,3564,,0,0.00%,0,100.00%,3564,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ cùng một Shop,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Others
260415V0WDTFCF,Đang chờ xử lý,229963060257204,2026-04-15 21:37:41,,2026-04-15 19:57:03,SHIN CASE - ỐP LƯNG CƯỜNG LỰC,89827191,Preferred(Non-CB),26292854179,Kính Cường Lực Bảo Vệ Mắt Camera iPhone Full Box Chống Trầy Xước - iP 11/12/13/14/15/16/17/Plus/Pro/Max,286942777699,Normal Product,,Điện Thoại & Phụ Kiện,Phụ kiện,Ống kính điện thoại,24500,1,XTRA Comm,,17056,,20.00%,3411.2,9.50%,1620.32,5031.52,8311.2,3947.82,12259.02,,0,0.00%,0,100.00%,12259.02,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Others
260415V0WDTFCF,Đang chờ xử lý,229963060257204,2026-04-15 21:37:41,,2026-04-15 19:57:03,SHIN CASE - ỐP LƯNG CƯỜNG LỰC,89827191,Preferred(Non-CB),26378495482,"Ốp Lưng iPhone Shin Online IMD Cứng Nhám, Chống Sốc, Bảo Vệ Camera - iP 7/8/X/XS/11/12/13/14/15/16/17/Plus/Pro/Max/Air",270544125356,Normal Product,,Điện Thoại & Phụ Kiện,Phụ kiện,"Vỏ bao, Ốp lưng & Miếng dán",24500,1,XTRA Comm,,24500,,20.00%,4900,9.50%,2327.5,7227.5,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Others
260415V0V6RETH,Đang chờ xử lý,229963020296337,2026-04-15 21:37:20,,2026-04-15 20:09:34,AHOHWA STORE.,1310249813,Shopee Mall(Non-CB),41525326930,[Quà tặng] Bọt biển rửa mặt AHOHWA,267053517225,Normal Product,447160643039487_0_0,Sắc Đẹp,Dụng cụ làm đẹp,Dụng cụ chăm sóc da mặt,0,1,Shopee Comm,,0,,20.00%,0,0.00%,0,0,20000,0,20000,,0,0.00%,0,100.00%,20000,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,dammaxi,,,,,Facebook
260415V0V6RETH,Đang chờ xử lý,229963020296337,2026-04-15 21:37:20,,2026-04-15 20:09:34,AHOHWA STORE.,1310249813,Shopee Mall(Non-CB),45203107815,Mặt Nạ Ủ Trắng Dạng Kem AHOHWA Tone-Up Brightening Cream 50ml,320298015131,Normal Product,447160643039487_0_0,Sắc Đẹp,Tắm & chăm sóc cơ thể,Mặt nạ ủ cơ thể,310000,1,Shopee Comm,,263500,,20.00%,20000,0.00%,0,20000,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,dammaxi,,,,,Facebook
260415V0DMB176,Đang chờ xử lý,229962530215766,2026-04-15 21:28:50,,2026-04-15 12:26:25,đồ ăn vặt Chi Mít,1038714100,C2C(Non-CB),28770181086,"Bán sỉ 1kg Bột Trứng Sữa LION, Bột Sư Tử, bột làm bánh thơm ngon cho bánh và đồ uống",208049227103,Normal Product,,Thực phẩm và đồ uống,Đồ làm bánh,Bột pha sẵn,45500,1,XTRA Comm,,45500,,20.00%,6107,1.00%,455,6562,20000,1490,21490,,0,0.00%,0,100.00%,21490,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Facebook
260415V0DMB176,Đang chờ xử lý,229962530215766,2026-04-15 21:28:50,,2026-04-15 12:26:25,đồ ăn vặt Chi Mít,1038714100,C2C(Non-CB),28821511149,Bột Mì Hoa Ngọc Lan loại gói 1kg và 500g tiện lợi,109357983631,Normal Product,,Thực phẩm và đồ uống,Đồ làm bánh,Bột mì,28500,1,XTRA Comm,,28500,,20.00%,3825,1.00%,285,4110,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Facebook
260415V0DMB176,Đang chờ xử lý,229962530215766,2026-04-15 21:28:50,,2026-04-15 12:26:25,đồ ăn vặt Chi Mít,1038714100,C2C(Non-CB),29086261850,"Bán Sỉ 5 gói Bột Sương Sáo, Bột Làm Thạch hiệu Tuấn Phương gói 50g, bột nấu thạch, chè",275009720710,Normal Product,,Thực phẩm và đồ uống,Đồ làm bánh,Khác,52200,1,XTRA Comm,,52200,,20.00%,7006,1.00%,522,7528,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Facebook
260415V0DMB176,Đang chờ xử lý,229962530215766,2026-04-15 21:28:50,,2026-04-15 12:26:25,đồ ăn vặt Chi Mít,1038714100,C2C(Non-CB),40006431318,"Bột Bắp , bột ngô hiệu Tuấn Phương gói 400g",238087831970,Normal Product,,Thực phẩm và đồ uống,Đồ làm bánh,Bột mì,22800,1,XTRA Comm,,22800,,20.00%,3062,1.00%,228,3290,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Facebook
260415V0DMB175,Đang chờ xử lý,229962530215765,2026-04-15 21:28:50,,2026-04-15 12:26:25,Bổn Tiệm A.Cấy88,801151563,C2C(Non-CB),18427500516,Bột tỏi Kim Nga / Garlic powder 100gram - 500gram - Gia vị ngon cho đồ ăn,126479872857,Normal Product,,Thực phẩm và đồ uống,Nguyên liệu nấu ăn,Gói/ bột gia vị,21000,1,XTRA Comm,,20322,,20.00%,4064.4,1.00%,203.22,4267.62,6000,300,6300,,0,0.00%,0,100.00%,6300,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Facebook
260415V0DMB175,Đang chờ xử lý,229962530215765,2026-04-15 21:28:50,,2026-04-15 12:26:25,Bổn Tiệm A.Cấy88,801151563,C2C(Non-CB),18624276285,MUỐI SẤY THÁI LAN TABLE SALT 500GRAM,191261359021,Normal Product,,Thực phẩm và đồ uống,Nguyên liệu nấu ăn,Gia vị & Hương liệu,10000,1,XTRA Comm,,9678,,20.00%,1935.6,1.00%,96.78,2032.38,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Facebook
260415UYY6TR6P,Đang chờ xử lý,229962046289920,2026-04-15 21:20:46,,2026-04-15 17:09:55,TITAN CELL Beauty Cosmetics,753676988,Shopee Mall(Non-CB),20686295063,"Mặt Nạ Phục Hồi Krlab B5 EGF Complex Exosome, Cấp Ẩm Và Chống Lão Hóa Da 25ml/Miếng",307134561330,Normal Product,,Sắc Đẹp,Chăm sóc da mặt,Mặt nạ,260000,1,XTRA Comm,,223600,,20.00%,20000,6.00%,13416,33416,20000,13416,33416,,0,0.00%,0,100.00%,33416,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Facebook
260415UXFPM6P3,Đang chờ xử lý,229960452232137,2026-04-15 20:54:12,,2026-04-15 20:53:46,titistore995,1424777520,Preferred(Non-CB),56357798971,Chân váy ren Titistore95 xòe bồng 2 lớp dài 85cm cạp chun siêu xinh,330693790503,Normal Product,,Thời Trang Nữ,Váy,,183000,1,XTRA Comm,,163000,,20.00%,20000,10.00%,16300,36300,20000,16300,36300,,0,0.00%,0,100.00%,36300,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ cùng một Shop,Đã tồn tại,MuseStudio,chanvayrendai,,,,Facebook
260415UWQWK11B,Đang chờ xử lý,229959654230258,2026-04-15 20:40:54,,2026-04-15 20:33:35,Blackmores Flagship Store,831517616,Shopee Mall(Non-CB),41905012908,Combo 2 Hộp Sữa Blackmores Toddler Milk Drink số 3 (900g),285425094835,Normal Product,,Mẹ & Bé,Sữa công thức & Thực phẩm cho bé,Sữa công thức,1300000,1,XTRA Comm,,922030,,20.00%,20000,4.00%,36881.2,56881.2,20000,36881.2,56881.2,,0,0.00%,0,100.00%,56881.2,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,dammaxi,,,,,Facebook
260415UWNDGFFR,Đang chờ xử lý,229959570269010,2026-04-15 20:39:30,,2026-04-15 07:18:07,TN TOYS Beyblade,46952534,Preferred(Non-CB),57354341939,Đồ Chơi Lắp Ráp Mini Nhân Vật Random  WingZero - Ninja - Mecha- Naruto - Ironman- Cardrobot,234637462260,Normal Product,,Mẹ & Bé,Đồ chơi,Đồ chơi lắp ráp,17000,1,XTRA Comm,,17000,,20.00%,3400,1.00%,170,3570,3400,170,3570,,0,0.00%,0,100.00%,3570,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Others
260415UWHS4GKV,Đang chờ xử lý,229959448238694,2026-04-15 20:37:28,,2026-04-15 20:24:26,Hatha Store,59382021,Preferred(Non-CB),23422496346,CHÂN VÁY CÁNH QUẠT DẬP LY FORM DÀI CẠP TO 2 LỚP TÙNG XÒE LỊCH SỰ SANG CHẢNH,146591874554,Normal Product,,Thời Trang Nữ,Váy,,315000,1,XTRA Comm,,261450,,20.00%,20000,4.00%,10458,30458,20000,10458,30458,,0,0.00%,0,100.00%,30458,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,vaykhongtaycochuv,,,,,Facebook
260415UVQ0S6QM,Đang chờ xử lý,229958550281181,2026-04-15 20:22:30,,2026-04-15 20:19:26,Alicevn,964666079,C2C(Non-CB),29289198465,"Áo thun nữ tay ngắn in hình cá tính ALICEVN, Áo thun, Áo phông nữ chất thun cotton dày dặn mát mẻ, phom rộng",305877002096,Normal Product,,Thời Trang Nữ,Áo,Áo thun,129200,1,XTRA Comm,,112404,,20.00%,20000,5.00%,5620.2,25620.2,20000,5620.2,25620.2,,0,0.00%,0,100.00%,25620.2,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,dammaxi,,,,,Facebook
260415UVB0CHMG,Đang chờ xử lý,229958147210844,2026-04-15 20:15:47,,2026-04-15 16:07:22,Goojodoq Offical Shop.VN,1053077389,Shopee Mall(CB),29416666887,【Bảo hành tại địa phương】 GOOJODOQ Quạt gấp 3 trong 1 180° im lặng 100 cấp độ có thể điều chỉnh siêu năng lượng gió Quạt di động,223424630729,Normal Product,,Điện Thoại & Phụ Kiện,Phụ kiện,Quạt USB & Quạt điện thoại,269000,1,XTRA Comm,,167513,,20.00%,20000,4.00%,6700.52,26700.52,20000,6700.52,26700.52,,0,0.00%,0,100.00%,26700.52,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,vaykhongtaycochuv,,,,,Facebook
260415UV5MR9UE,Đang chờ xử lý,229957967243679,2026-04-15 20:12:51,,2026-04-15 19:07:04,ANZi House,1296048509,Preferred(Non-CB),43013234022,[Quà tặng] Thước Dây Đo Dài Đo Thông Số Chính Xác - Thước dây đo 3 vòng ANZi House,186207588626,Normal Product,433377308656028_0_0,Nhà cửa & Đời sống,Dụng cụ & Thiết bị tiện ích,Dụng cụ,0,1,XTRA Comm,,0,,20.00%,0,5.00%,0,0,20000,8032.5,28032.5,,0,0.00%,0,100.00%,28032.5,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,dammaxi,,,,,Others
260415UV5MR9UE,Đang chờ xử lý,229957967243679,2026-04-15 20:12:51,,2026-04-15 19:07:04,ANZi House,1296048509,Preferred(Non-CB),28622844098,"Đầm body dáng xoè tay ngắn cổ trụ, Váy Body vải đũa lạnh Quảng Châu co giãn mát mẻ mùa Hè ANZi House AZH9",147635559730,Normal Product,433377308656028_0_0,Thời Trang Nữ,Đầm,,189000,1,XTRA Comm,,160650,,20.00%,20000,5.00%,8032.5,28032.5,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,dammaxi,,,,,Others
260415UV36K4QM,Đang chờ xử lý,229957885281023,2026-04-15 20:11:24,,2026-04-15 20:02:39,Ngọc Mai Thy,1611277101,C2C(Non-CB),54307355866,Kẹo the mát Play more thái lan 22g,335717521842,Normal Product,,Thực phẩm và đồ uống,Đồ ăn vặt,Kẹo,173000,1,Shopee Comm,,138400,,20.00%,20000,0.00%,0,20000,20000,0,20000,,0,0.00%,0,100.00%,20000,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,dammaxi,,,,,Facebook
260415UUR4QEGW,Đang chờ xử lý,229957514236171,2026-04-15 20:05:14,,2026-04-15 12:35:25,AZTK.VN,1431102203,Shopee Mall(CB),29172489261,AZTK Son Thỏi Bóng Căng Bóng Mềm Môi Ẩm Mượt Tự Nhiên Màu Đẹp 1.9g,69856529146,Normal Product,,Sắc Đẹp,Trang điểm,Trang điểm môi,119995,1,XTRA Comm,,84150,,20.00%,16830,2.50%,2103.75,18933.75,16830,2103.75,18933.75,,0,0.00%,0,100.00%,18933.75,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,dammaxi,,,,,Facebook
