ID đơn hàng,Trạng thái đặt hàng,Checkout id,Thời Gian Đặt Hàng,Thời gian hoàn thành,Thời gian Click,Tên Shop,Shop id,Loại Shop,Item id,Tên Item,ID Model,Loại sản phẩm,Promotion id,L1 Danh mục toàn cầu,L2 Danh mục toàn cầu,L3 Danh mục toàn cầu,Giá(₫),Số lượng,Loại Hoa hồng,Đối tác chiến dịchr,Giá trị đơn hàng (₫),Số tiền hoàn trả (₫),Tỷ lệ sản phẩm hoa hồng Shope,Hoa hồng Shopee trên sản phẩm(₫),Tỷ lệ sản phẩm hoa hồng người bán,Hoa hồng Xtra trên sản phẩm(₫),Tổng hoa hồng sản phẩm(₫),Hoa hồng đơn hàng từ Shopee(₫),Hoa hồng đơn hàng từ Người bán(₫),Tổng hoa hồng đơn hàng(₫),Tên MNC đã liên kết,Mã hợp đồng MCN,Mức phí quản lý MCN,Phí quản lý MCN(₫),Mức hoa hồng tiếp thị liên kết theo thỏa thuận,Hoa hồng ròng tiếp thị liên kết(₫),Trạng thái sản phẩm liên kết,Ghi chú sản phẩm,Loại thuộc tính,Trạng thái người mua,Sub_id1,Sub_id2,Sub_id3,Sub_id4,Sub_id5,Kênh
2604186GJ7JYVA,Đang chờ xử lý,230223950243164,2026-04-18 22:05:54,,2026-04-18 21:52:05,Bibo Mart Chính Hãng,1159859622,Shopee Mall(Non-CB),29118223639,Bỉm Tã Quần Gooby Extra Thấm Hút Vượt Trội Chống Tràn Chống Thấm Ngược Đủ Size - Bibomart,252077176303,Normal Product,0_444652793180331_1,Mẹ & Bé,Tã & bô em bé,Tã dùng một lần,309000,2,XTRA Comm,,506760,,20.00%,20000,1.00%,5067.6,25067.6,20000,5067.6,25067.6,,0,0.00%,0,100.00%,25067.6,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,vaykhongtaycochuv,,,,,Others
2604186GE4WP4R,Đang chờ xử lý,230223813224433,2026-04-18 22:03:34,,2026-04-16 21:03:08,Hh.vintageshop,352265048,Shopee Mall(Non-CB),25787460358,Áo ống gấp croptop nữ HHVINTAGE kiểu tube thun Top A97,256851440328,Normal Product,,Thời Trang Nữ,Áo,Áo ống,109000,1,XTRA Comm,,99000,,20.00%,19800,5.00%,4950,24750,19800,4950,24750,,0,0.00%,0,100.00%,24750,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,dammaxi,,,,,Facebook
2604186FKSVT71,Đang chờ xử lý,230222929257753,2026-04-18 21:48:50,,2026-04-18 21:11:34,SugarCrush.vn,1687146634,C2C(CB),48152361159,"Pure Desire - Áo Vest Kẻ Sọc & Váy Ren, Phong Cách Thời Trang Nghiệm Mát Mùa Hè",435227230267,Normal Product,,Thời Trang Nữ,Bộ,Đồ lẻ,582139,1,Shopee Comm,,488190,,20.00%,20000,0.00%,0,20000,20000,0,20000,,0,0.00%,0,100.00%,20000,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,dammaxi,,,,,Others
2604186FEJ0X27,Đang chờ xử lý,230222753227001,2026-04-18 21:45:53,,2026-04-18 21:27:11,Đồ Dùng Trang Trí Tiểu Học,863335948,Preferred(Non-CB),24424258838,quà tặng học sinh,207434993066,Normal Product,,Văn Phòng Phẩm,Quà Tặng - Giấy Gói,Hộp Quà Tặng,7450,23,Shopee Comm,,150788,,20.00%,10697,0.00%,0,10697,20000,0,20000,,0,0.00%,0,100.00%,20000,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,vaykhongtaycochuv,,,,,Facebook
2604186FEJ0X27,Đang chờ xử lý,230222753227001,2026-04-18 21:45:53,,2026-04-18 21:27:11,Đồ Dùng Trang Trí Tiểu Học,863335948,Preferred(Non-CB),24424258838,quà tặng học sinh,207434993067,Normal Product,,Văn Phòng Phẩm,Quà Tặng - Giấy Gói,Hộp Quà Tặng,7450,20,Shopee Comm,,131120,,20.00%,9303,0.00%,0,9303,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,vaykhongtaycochuv,,,,,Facebook
2604186FD47SW9,Đang chờ xử lý,230222705213322,2026-04-18 21:45:06,,2026-04-18 09:07:43,SHOP SỈ 2903,140528262,C2C(Non-CB),19329333032,Sỉ thùng 2000 khăn lạnh Cao Cấp,126410053785,Normal Product,,Nhà cửa & Đời sống,Dụng cụ chăm sóc nhà cửa,"Khăn giấy, giấy ướt",680000,1,XTRA Comm,,591600,,20.00%,20000,1.00%,5916,25916,20000,5916,25916,,0,0.00%,0,100.00%,25916,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdam2,,,,Facebook
2604186F2GQY7F,Đang chờ xử lý,230222349229005,2026-04-18 21:39:10,,2026-04-18 21:34:16,THỜI TRANG KID FASHION,322299665,C2C(Non-CB),29416791763,SET COMBO SƠ MI + ÁO 2 DÂY CÙNG MÀU,197952971778,Normal Product,,Thời Trang Nữ,Áo,Áo sơ mi,99000,1,XTRA Comm,,99000,,20.00%,19800,3.50%,3465,23265,19800,3465,23265,,0,0.00%,0,100.00%,23265,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,dambodynuluatochau,,,,Facebook
2604186EVQS368,Đang chờ xử lý,230222155277314,2026-04-18 21:35:55,,2026-04-18 21:33:39,dododios Official Store,627983507,Shopee Mall(Non-CB),18640982075,[Loại Xịn - Nặng 1kg - Tặng Vỏ] Đệm Ngồi 3d Silicon 2 Lớp Tổ Ong Lót Ghế Thoáng Khí Chống Đau Mỏi Lưng Dododios,335195973356,Normal Product,,Nhà cửa & Đời sống,Nội thất,Đệm ngồi,149000,1,Shopee Comm,,149000,,20.00%,20000,0.00%,0,20000,20000,0,20000,,0,0.00%,0,100.00%,20000,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,dammaxi,,,,Facebook
2604186EDBN91J,Đang chờ xử lý,230221639256917,2026-04-18 21:27:20,,2026-04-16 06:35:11,Shop_phukien_83,804373096,Preferred(Non-CB),22237295772,Remote máy lạnh NISHU - Điều khiển điều hoà NISHU (6 mẫu) + tặng kèm pin,217379303147,Normal Product,,Thiết Bị Điện Gia Dụng,Thiết bị điều khiển từ xa,,129000,1,Shopee Comm,,129000,,20.00%,20000,0.00%,0,20000,20000,0,20000,,0,0.00%,0,100.00%,20000,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Facebook
2604186E9636V3,Đang chờ xử lý,230221499202568,2026-04-18 21:25:00,,2026-04-17 22:14:52,Shop Decor Rèm Cửa Tranh Vải,607454370,Preferred(Non-CB),14611064253,"Rèm cửa sổ dán tường 2 lớp 15 mẫu mới siêu tiện lợi, rèm cửa sổ chống nắng trang trí siêu đẹp ( tặng kèm băng dán )",125679746642,Normal Product,,Nhà cửa & Đời sống,Trang trí nhà cửa,"Rèm cửa, màn che",145000,2,XTRA Comm,,255200,,20.00%,20000,3.50%,8932,28932,20000,8932,28932,,0,0.00%,0,100.00%,28932,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Facebook
2604186E30P7NT,Đã hủy,230221292202858,2026-04-18 21:21:33,--,2026-04-18 17:53:49,DAILY EFFECT Vietnam,231742598,Preferred(Non-CB),6671599628,[Serum Hỗ Trợ Giảm Quầng Thâm Mắt & Bọng Mắt] DAILY EFFECT Green Tea Eye Serum (15g),90442264780,Normal Product,,Sắc Đẹp,Chăm sóc da mặt,Sản phẩm dưỡng mắt,179000,0,XTRA Comm,,0,161100,20.00%,0,8.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Đã hủy,Đơn hàng không hợp lệ.,Đơn hàng từ các Shop khác nhau,Đã tồn tại,dammaxi,,,,,Facebook
2604186DUYPFNA,Đang chờ xử lý,230221056280451,2026-04-18 21:17:36,,2026-04-18 19:59:25,Julie House,81369003,C2C(Non-CB),22071106423,Heri Dress,330641561757,Normal Product,,Thời Trang Nữ,Đầm,,389000,1,XTRA Comm,,326400,,20.00%,20000,1.00%,3264,23264,20000,3264,23264,,0,0.00%,0,100.00%,23264,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,vaykhongtaycochuv,,,,,Facebook
2604186D7S1KKQ,Đang chờ xử lý,230220378226203,2026-04-18 21:06:18,,2026-04-17 06:27:23,Thời trang anh em ,288935493,Preferred(Non-CB),20420143086,"Quần đùi nam có size to đến 90kg, dễ mặc thoải mái ngày hè ✅",201075612610,Normal Product,,Thời Trang Nam,Quần đùi,,78210,1,XTRA Comm,,68043,,20.00%,10000,1.25%,850.5375,10850.5375,20000,1701.0625,21701.0625,,0,0.00%,0,100.00%,21701.0625,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Facebook
2604186D7S1KKQ,Đang chờ xử lý,230220378226203,2026-04-18 21:06:18,,2026-04-17 06:27:23,Thời trang anh em ,288935493,Preferred(Non-CB),20420143086,"Quần đùi nam có size to đến 90kg, dễ mặc thoải mái ngày hè ✅",201075612626,Normal Product,,Thời Trang Nam,Quần đùi,,78210,1,XTRA Comm,,68042,,20.00%,10000,1.25%,850.525,10850.525,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Facebook
2604186C7YG9E8,Đang chờ xử lý,230219311256021,2026-04-18 20:48:32,,2026-04-18 18:17:58,TỔNG KHO QUẠT TPHCM,620375563,Preferred(Non-CB),22136257213,"[HỎA TỐC] Nút nhựa kéo quạt chuyển đổi hướng cho quạt điện, nút kéo tuốc năng (màu ngẫu nhiên)",137518834061,Normal Product,,Thiết Bị Điện Gia Dụng,Thiết bị điện gia dụng lớn,Thiết bị làm mát,13000,1,Shopee Comm,,13000,,20.00%,2600,0.00%,0,2600,4540.4,0,4540.4,,0,0.00%,0,100.00%,4540.4,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,chanvayrendai,,,,Facebook
2604186C7YG9E8,Đang chờ xử lý,230219311256021,2026-04-18 20:48:32,,2026-04-18 18:17:58,TỔNG KHO QUẠT TPHCM,620375563,Preferred(Non-CB),18680969385,"[HỎA TỐC] Khóa lồng, khóa cánh quạt dùng cho quạt đứng, quạt treo, quạt bàn, v.v... - phụ tùng quạt",186849390463,Normal Product,,Thiết Bị Điện Gia Dụng,Thiết bị điện gia dụng lớn,Thiết bị làm mát,9702,1,Shopee Comm,,9702,,20.00%,1940.4,0.00%,0,1940.4,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,chanvayrendai,,,,Facebook
2604186C36V9JE,Đang chờ xử lý,230219151214451,2026-04-18 20:45:51,,2026-04-18 20:44:14,TopGia HCM,729014007,Shopee Mall(Non-CB),24491019937,"Khăn giấy vệ sinh treo tường Tiểu Hạ 1000 tờ làm từ bột gỗ thiên nhiên, an toàn, 6 bịch hoặc 10 bịch",307140622522,Normal Product,,Nhà cửa & Đời sống,Dụng cụ chăm sóc nhà cửa,Giấy vệ sinh,100001,1,XTRA Comm,,92047,,20.00%,18409.4,4.00%,3681.88,22091.28,18409.4,3681.88,22091.28,,0,0.00%,0,100.00%,22091.28,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,dammaxi,,,,,Facebook
2604186BJPK3V1,Đang chờ xử lý,230218597269562,2026-04-18 20:36:37,,2026-04-17 20:43:17,Younfamily,385513181,Preferred(CB),51553566091,[PURITO] Axit Azelaic 10 Kojic Tea Tree Serum 30ml,350341623824,Normal Product,,Sắc Đẹp,Chăm sóc da mặt,Tinh chất dưỡng,431200,1,XTRA Comm,,336432,,20.00%,20000,1.00%,3364.32,23364.32,20000,3364.32,23364.32,,0,0.00%,0,100.00%,23364.32,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,dammaxi,,,,,Facebook
2604186BHGEQWG,Đang chờ xử lý,230218557271880,2026-04-18 20:35:58,,2026-04-18 20:33:35,Colorkey Official Store,379382494,Shopee Mall(CB),25089856935,"[Quà tặng] Khăn lau trang điểm Colorkey Gói di động tẩy trang nhẹ nhàng, 2 miếng",375752473692,Normal Product,446318384857476_0_0,Sắc Đẹp,Trang điểm,Tẩy trang,0,1,XTRA Comm,,0,,20.00%,0,8.00%,0,0,20000,13376,33376,,0,0.00%,0,100.00%,33376,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ cùng một Shop,Đã tồn tại,dammaxi,,,,,Others
2604186BHGEQWG,Đang chờ xử lý,230218557271880,2026-04-18 20:35:58,,2026-04-18 20:33:35,Colorkey Official Store,379382494,Shopee Mall(CB),51452065308,[QUÀ TẶNG] Son môi màu nước mini size 1g,119596141975,Normal Product,446318384857476_0_0,Sắc Đẹp,Trang điểm,Trang điểm môi,0,1,XTRA Comm,,0,,20.00%,0,8.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ cùng một Shop,Đã tồn tại,dammaxi,,,,,Others
2604186BHGEQWG,Đang chờ xử lý,230218557271880,2026-04-18 20:35:58,,2026-04-18 20:33:35,Colorkey Official Store,379382494,Shopee Mall(CB),23562222021,"[LIVE DAILY - MUA 1 TẶNG 2] Son COLORKEY Watery Tint Phiên Bản Mới - Bền Màu Lâu Trôi, Dưỡng Ẩm Nhẹ Môi, Không Dính Cốc 2.5g",222339004986,Normal Product,446318384857476_0_0,Sắc Đẹp,Trang điểm,Trang điểm môi,190000,1,XTRA Comm,,167200,,20.00%,20000,8.00%,13376,33376,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ cùng một Shop,Đã tồn tại,dammaxi,,,,,Others
2604186B5PR9JQ,Đang chờ xử lý,230218161229896,2026-04-18 20:29:22,,2026-04-16 23:28:12,Mozzi Pet Shop,25680339,Preferred(Non-CB),26862988703,[300ml - 500ml] Sữa tắm HYPONIC trắng phồng lông chai seal cho chó mèo,205662875500,Normal Product,,Chăm Sóc Thú Cưng,Làm đẹp cho thú cưng,Chăm sóc lông,439660,1,XTRA Comm,,373711,,0.00%,0,1.00%,3737.11,3737.11,0,3737.11,3737.11,,0,0.00%,0,100.00%,3737.11,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Facebook
2604186ATQU2GF,Đang chờ xử lý,230217793260775,2026-04-18 20:23:13,,2026-04-16 20:57:15,GuzShop,1785900507,C2C(Non-CB),45057919615,"Mũ chống nắng trẻ em 5-20 tháng, mũ bucket kẻ caro dễ thương, cotton thoáng mát, size 43-48cm [MH03]",320772482580,Normal Product,,Thời trang trẻ em & trẻ sơ sinh,Phụ kiện trẻ em & trẻ sơ sinh,Mũ & mũ lưỡi trai,73000,1,XTRA Comm,,52866,,0.00%,0,4.50%,2378.97,2378.97,0,2378.97,2378.97,,0,0.00%,0,100.00%,2378.97,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Facebook
2604186AN3HVJK,Đang chờ xử lý,230217604229873,2026-04-18 20:20:04,,2026-04-18 17:51:16,Xưởng may thời trang_90,997583528,Preferred(Non-CB),19290053302,Set đồ nữ mặc nhà rẻ đẹp mùa hè bộ đùi nữ bộ quần áo nữ 3 SIZE 45-75KG bigsize chất thun cotton in chữ The,214381030243,Normal Product,,Thời Trang Nữ,Bộ,Đồ lẻ,69850,1,XTRA Comm,,62950,,20.00%,12590,1.00%,629.5,13219.5,12590,629.5,13219.5,,0,0.00%,0,100.00%,13219.5,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,vaykhongtaycochuv,,,,,Facebook
